job_id,skill_abr
4402370872,MGMT
4402370872,GENB
4402370872,SALE
4403417709,ACCT
4403417709,FIN
4295017809,SALE
4295017809,BD
4329761297,SALE
4390750770,MRKT
4390750770,SALE
4402373849,BD
4402373849,SALE
4402374839,ENG
4402374839,IT
4402377776,BD
4402377776,SALE
4363263583,SALE
4363263583,BD
4403405997,OTHR
4402372895,EDU
4402372895,TRNG
4403418748,MGMT
4403418748,MNFC
4402371916,MGMT
4402371916,MNFC
4402372903,ENG
4402372903,IT
4402369498,SALE
4402369498,BD
4402368897,SALE
4402360998,ACCT
4402360998,FIN
4346627324,OTHR
4402363972,MRKT
4402363972,PR
4402363972,WRT
4403414732,PRJM
4403414732,IT
4402378869,ANLS
4402378869,RSCH
4402378869,STRA
4402372918,ADM
4402368906,ENG
4402368906,IT
4402380020,ADM
4402361950,HR
4402370902,MRKT
4402370902,PR
4402370902,WRT
4381443116,ENG
4381443116,IT
4402367865,ACCT
4402367865,FIN
4402369910,QA
4403408992,FIN
4403408992,ACCT
4402358919,FIN
4402358919,SALE
4403412880,ACCT
4403412880,ADM
4403408995,RSCH
4403408995,ANLS
4403408995,IT
4402358915,SALE
4402358915,BD
4402370869,ACCT
4402370869,FIN
4381460002,HR
4402369912,IT
4400819398,ENG
4402371918,ENG
4402371918,IT
4402380038,MGMT
4402380038,MNFC
4402377827,BD
4402377827,SALE
4402365898,IT
4402365902,BD
4402365902,SALE
4402361981,PRDM
4402361981,MRKT
4352372322,MRKT
4352372322,SALE
4403424066,GENB
4402375942,SALE
4402375942,MRKT
4402375932,SALE
4402375932,BD
4402376903,HR
4402376906,MGMT
4402376906,MNFC
4402380033,HR
4402364925,SALE
4402364925,BD
4402364920,MGMT
4402364920,MNFC
4400802638,HR
4402382016,EDU
4402382016,TRNG
4402375968,SALE
4402375968,BD
4402380030,LGL
4342815981,SALE
4403412938,HR
4402377852,IT
4400808663,SALE
4400808663,MRKT
4400808663,BD
4336926906,MGMT
4336926906,MNFC
4364983296,SALE
4364983296,BD
4402366922,LGL
4403415876,OTHR
4403416917,OTHR
4402382075,ENG
4402382075,IT
4390483210,SALE
4390483210,BD
4402389009,SALE
4402389009,MRKT
4402383013,SALE
4402383013,BD
4402368988,SALE
4402368988,MRKT
4381405805,ENG
4390760146,ACCT
4390760146,FIN
4390612935,ACCT
4390612935,FIN
4400820416,SALE
4400820416,BD
4402358931,SALE
4402358931,BD
4402371978,SALE
4402371978,BD
4390749735,ENG
4390749735,IT
4403437011,ENG
4403437011,MNFC
4402382119,FIN
4402382119,SALE
4402393021,IT
4402393021,ENG
4403427087,HR
4402379610,SALE
4402387045,ENG
4402390020,ACCT
4402390020,FIN
4400802679,OTHR
4403419375,IT
4403427176,ADM
4403427176,CUST
4403427072,OTHR
4402393010,IT
4402377956,ACCT
4402377956,FIN
4402384112,PRJM
4402384112,PROD
4402384112,ENG
4342688441,OTHR
4402399005,STRA
4390744783,QA
4402384085,ENG
4402384085,IT
4402398028,IT
4402385102,EDU
4402385102,TRNG
4403423322,ENG
4402399038,HR
4371754091,RSCH
4371754091,ANLS
4371754091,IT
4370696296,FIN
4370696296,SALE
4402391078,ENG
4402391078,IT
4291524945,MGMT
4291524945,MNFC
4402397062,LGL
4402392081,ACCT
4402392081,FIN
4400814729,CUST
4402360392,SALE
4402360392,BD
4402700080,QA
4402383217,QA
4379671832,IT
4379671832,ENG
4381934679,MGMT
4381934679,MNFC
4402398109,ACCT
4402398109,FIN
4402702053,QA
4403438150,IT
4402394106,MGMT
4402394106,MNFC
4402386159,IT
4402386159,PRDM
4363174171,FIN
4363174171,SALE
4365047875,MGMT
4365047875,MNFC
4363125567,CNSL
4363125567,IT
4363125567,SALE
4402387044,GENB
4402392136,ENG
4402392136,IT
4390917706,ENG
4390917706,IT
4403428318,SALE
4403428318,MRKT
4280828013,PRJM
4280828013,IT
4390705761,SALE
4390705761,BD
4385444590,MRKT
4385444590,PR
4385444590,WRT
4324967197,MGMT
4324967197,MNFC
4403436233,OTHR
4403436233,IT
4403436233,MGMT
4094899417,ACCT
4094899417,FIN
4380099040,BD
4380099040,SALE
4261955005,ENG
4261955005,IT
4402391172,MRKT
4402391172,SALE
4371512290,FIN
4371512290,SALE
4311314518,FIN
4311314518,SALE
4180538795,MRKT
4180538795,SALE
4396331850,MGMT
4396331850,MNFC
4403442110,MGMT
4403442110,MNFC
4403419644,GENB
4403419644,ENG
4403439205,HR
4402387228,SALE
4402389206,PRJM
4402389206,PRDM
4402399192,ADM
4402394116,MGMT
4402394116,MNFC
4402384309,BD
4402384309,SALE
4391570956,MGMT
4391570956,MNFC
4402363586,SALE
4402363586,BD
4363059390,FIN
4363059390,SALE
4402395269,ART
4402395269,ADVR
4390759498,DSGN
4390759498,ART
4390759498,IT
4378905475,OTHR
4381434167,MGMT
4381434167,CUST
4402385513,SALE
4402385513,BD
4381941840,OTHR
4402394400,MRKT
4402394400,SALE
4360498393,SALE
4360498393,BD
4360498393,STRA
4367746167,SALE
4367746167,BD
4365049707,MGMT
4365049707,MNFC
4379857319,PRCH
4379857319,SUPL
4371848012,LGL
4403423462,SALE
4403423462,BD
4391586068,MGMT
4391586068,MNFC
4391484391,MGMT
4391484391,MNFC
4381451080,DSGN
4381451080,ART
4381451080,IT
4403439478,ENG
4403435252,MGMT
4403435252,MNFC
4391584158,MGMT
4391584158,MNFC
4403426373,ACCT
4403426373,FIN
4391089717,ENG
4391089717,IT
4391527595,ENG
4391527595,IT
4371859014,MGMT
4371859014,MNFC
4402357429,SALE
4402357429,BD
4402357429,CNSL
4402398189,PROD
4381929758,SALE
4381929758,BD
4402389522,OTHR
4391569941,OTHR
4381926959,IT
4378942435,BD
4378942435,SALE
4403433659,TRNG
4403433659,EDU
4403433659,WRT
4402398479,SALE
4402398479,BD
4391572882,IT
4403428765,SALE
4402380706,GENB
4402380706,ANLS
4381941443,IT
4391547908,IT
4371221887,SALE
4371221887,MGMT
4402131227,EDU
4402131227,TRNG
4400825156,EDU
4400825156,TRNG
4391156493,ENG
4391156493,IT
4391556939,IT
4390870558,MGMT
4390870558,MNFC
4402391750,ACCT
4402391750,FIN
4371280642,DSGN
4371280642,ART
4371280642,IT
4372213217,MGMT
4372213217,MNFC
4380256873,OTHR
4371299085,DSGN
4371299085,ART
4371299085,IT
4402389758,SALE
4402389758,BD
4381931743,SALE
4381931743,BD
4390735152,OTHR
4371448430,DSGN
4371448430,ART
4371448430,IT
4400830508,OTHR
4391556156,DSGN
4391556156,ART
4391556156,IT
4381487130,SALE
4381487130,BD
4402720064,SALE
4402720064,BD
4381963241,FIN
4381963241,ACCT
4365076580,OTHR
4309688811,MRKT
4309688811,SALE
4340965752,MGMT
4340965752,MNFC
4403445524,MRKT
4403445524,SALE
4346804593,MGMT
4346804593,MNFC
4402703926,SALE
4380011694,OTHR
4402707306,ENG
4402707306,IT
4390425464,MGMT
4390425464,MNFC
4403448481,SALE
4403448481,BD
4402721236,IT
4400829554,MRKT
4400829554,SALE
4289933622,IT
4400396607,ENG
4400396607,IT
4370982320,BD
4370982320,SALE
4402711319,PRCH
4402711319,SUPL
4390927342,ENG
4380682950,ENG
4380682950,IT
4402397998,EDU
4402397998,TRNG
4403460374,MRKT
4403460374,SALE
4402720225,MRKT
4402720225,PR
4402720225,WRT
4365089421,OTHR
4365092269,DSGN
4365092269,ART
4365092269,IT
4403444707,OTHR
4402712017,ENG
4402712017,IT
4403466275,HR
4400824525,PRCH
4400824525,MNFC
4390956344,SALE
4390956344,BD
4402701924,SALE
4402701924,BD
4402386948,MRKT
4402386948,PR
4402386948,WRT
4402704123,ENG
4402704123,IT
4378986459,OTHR
4309808005,MRKT
4309808005,PR
4309808005,WRT
4402716318,ANLS
4402716318,STRA
4402716318,SALE
4403462212,WRT
4403463382,WRT
4380916711,SALE
4380916711,BD
4403448472,WRT
4390948837,MGMT
4390948837,MNFC
4403465298,ART
4403465298,IT
4403465298,CNSL
4403443747,SALE
4403443747,BD
4400838420,ENG
4400838420,IT
4402705190,MGMT
4402705190,MNFC
4391546021,RSCH
4391546021,ANLS
4391546021,IT
4402706151,EDU
4402706151,TRNG
4381946690,IT
4379884294,OTHR
4381948975,FIN
4381948975,ACCT
4349493665,DSGN
4349493665,CNSL
4349493665,ENG
4402242603,IT
4392249804,MGMT
4392249804,MNFC
4391546925,OTHR
4400825546,BD
4400825546,SALE
4290822128,STRA
4290822128,ANLS
4290822128,CNSL
4381475722,FIN
4381475722,SALE
4403460538,MGMT
4403460538,MNFC
4380059617,MRKT
4380059617,PR
4380059617,WRT
4380495910,LGL
4390904462,PRJM
4390904462,CNSL
4390904462,ENG
4400837448,MGMT
4400837448,MNFC
4380945413,MGMT
4380945413,MNFC
4400826540,MRKT
4400826540,SALE
4326473693,SALE
4326473693,BD
4391540926,IT
4391589604,ENG
4391589604,IT
4403449403,EDU
4403449403,WRT
4403449403,TRNG
4402360829,MGMT
4402360829,MNFC
4403460744,BD
4403460744,SALE
4400842367,OTHR
4365077502,OTHR
4400832516,MGMT
4400832516,MNFC
4336676795,QA
4291700083,MGMT
4291700083,MNFC
4381426332,IT
4403447380,OTHR
4390867643,MGMT
4390867643,MNFC
4403465252,SALE
4403465252,BD
4391558103,IT
4403443819,WRT
4402712000,OTHR
4402335425,QA
4371666248,HR
4403448708,ACCT
4403448708,FIN
4403460430,PRDM
4403460430,MRKT
4402704459,HR
4402704459,ADM
4402704459,LGL
4371618582,MRKT
4371618582,SALE
4400839441,QA
4402398956,EDU
4402398956,TRNG
4402719266,BD
4402719266,MRKT
4402719266,SALE
4365075575,OTHR
4400843324,ENG
4400843324,IT
4400831461,ACCT
4400831461,FIN
4403464267,SALE
4403464267,BD
4400823739,OTHR
4400823739,IT
4400823739,MGMT
4381429170,OTHR
4371839803,FIN
4371839803,SALE
4365081523,OTHR
4365030303,OTHR
4391559085,MGMT
4391559085,MNFC
4391556114,SALE
4391556114,BD
4391562016,IT
4381422434,OTHR
4326472395,SALE
4326472395,BD
4326472395,OTHR
4391562017,DSGN
4391562017,ART
4391562017,IT
4370966488,BD
4370966488,SALE
4283954656,QA
4365455763,OTHR
4400845111,ENG
4400845111,PRDM
4400845111,PRJM
4402725358,ENG
4402725358,IT
4402713442,BD
4402713442,SALE
4403466731,ENG
4403466731,IT
4363913425,ENG
4363913425,IT
4390943430,BD
4390943430,SALE
4402713475,MRKT
4402713475,PR
4402713475,WRT
4371833284,BD
4371833284,SALE
4365075576,OTHR
4402727208,SALE
4402727208,BD
4402704524,MGMT
4402704524,MNFC
4370976390,HR
4370979341,HR
4402720586,CNSL
4402720586,IT
4402720586,SALE
4402726463,MGMT
4402726463,MNFC
4402704730,SALE
4402704730,BD
4392270577,OTHR
4403474104,ENG
4403474104,IT
4392267796,MGMT
4392267796,MNFC
4380678706,PRJM
4380678706,CNSL
4380678706,ENG
4402726525,RSCH
4402726525,ANLS
4402726525,IT
4403187083,FIN
4403187083,SALE
4380978348,PRCH
4380978348,SUPL
4402724595,OTHR
4387906964,IT
4336577273,BD
4336577273,SALE
4380688271,PRJM
4380688271,CNSL
4380688271,ENG
4402716572,SALE
4402716572,BD
4400831741,OTHR
4400831741,IT
4400831741,MGMT
4403467390,PRDM
4403467390,MRKT
4402709761,SALE
4402709761,BD
4402718669,PRDM
4400839757,ART
4392664160,PRJM
4392664160,IT
4402723645,BD
4402723645,SALE
4402727206,DSGN
4402727206,ART
4402727206,IT
4402726599,ACCT
4402726599,FIN
4400842714,OTHR
4402714570,OTHR
4402724718,ADM
4402710826,OTHR
4402705855,FIN
4402705855,SALE
4402724693,IT
4402726469,MGMT
4402726469,MNFC
4381994799,QA
4391701039,OTHR
4402705560,IT
4402705560,RSCH
4341422667,MGMT
4341422667,MNFC
4403482321,DIST
4403482321,STRA
4403482321,SUPL
4381933720,ENG
4402707863,FIN
4402707863,ACCT
4403490272,OTHR
4403471595,MGMT
4390926333,ENG
4403490343,MGMT
4403490343,MNFC
4403473582,CUST
4402710942,FIN
4402710942,ACCT
4400850090,SALE
4400850090,BD
4309679991,MRKT
4309679991,PR
4309679991,WRT
4403469652,ACCT
4403469652,FIN
4403470815,HR
4403467916,HR
4402719675,ADM
4309689797,MRKT
4309689797,PR
4309689797,WRT
4403487498,ENG
4403487498,IT
4403474742,MRKT
4403474742,SALE
4391524937,SALE
4391524937,BD
4403477679,ENG
4403477679,IT
4400851005,MGMT
4400851005,MNFC
4255709161,FIN
4255709161,SALE
4403489481,BD
4403489481,SALE
4403474741,QA
4403482599,ENG
4403482599,IT
4402737082,MGMT
4402737082,MNFC
4403485567,MRKT
4403485567,SALE
4403307120,OTHR
4403308263,EDU
4403308263,TRNG
4336879762,MGMT
4336879762,MNFC
4403315187,EDU
4403315187,TRNG
4403308216,SALE
4403308216,BD
4403320191,LGL
4403314142,MRKT
4403314142,PR
4403314142,WRT
3967846204,PRJM
3967846204,STRA
3967846204,PRDM
4403310223,EDU
4403310223,TRNG
4403320019,SALE
4403320019,BD
4403309230,DSGN
4403309230,ART
4403309230,IT
4381354254,DSGN
4381354254,ART
4381354254,IT
4320889583,OTHR
4106451917,ENG
4106451917,IT
4403320057,MGMT
4403320057,MNFC
4403317156,QA
4330484526,PROD
4330484526,SUPL
4330484526,MNFC
4358450593,MGMT
4358450593,MNFC
4343289376,SALE
4343289376,BD
4403308140,HR
4403307199,EDU
4403307199,TRNG
4266887649,PRJM
4266887649,CNSL
4266887649,IT
4336578431,FIN
4403309111,MGMT
4403309111,MNFC
4370986776,MGMT
4370986776,MNFC
4328777608,RSCH
4328777608,ANLS
4328777608,IT
4403306275,BD
4403306275,SALE
4403314095,MGMT
4403314095,MNFC
4403872897,ADM
4403863981,MRKT
4403863981,WRT
4403863981,ADVR
4403303335,DSGN
4403303335,ART
4403303335,IT
4280123506,OTHR
4403880669,SALE
4403880669,MGMT
4403880669,BD
4280125314,OTHR
4366733096,SALE
4403305224,SALE
4403305224,BD
4403323021,MGMT
4403323021,MNFC
4403304172,IT
4403322033,BD
4403322033,SALE
4403301388,SALE
4403301388,BD
3823440363,OTHR
4403319058,HR
4301020074,MRKT
4301020074,SALE
4403307118,OTHR
4403305256,BD
4403305256,SALE
4403321029,ACCT
4403321029,FIN
4403309123,OTHR
4403309123,IT
4403309123,MGMT
4403302212,QA
4372717299,MGMT
4372717299,MNFC
4337236155,MGMT
4337236155,MNFC
4403303192,OTHR
4403874942,CNSL
4403874942,PRJM
4403874942,BD
4403311150,EDU
4403311150,TRNG
4403302211,IT
4280123504,OTHR
4403305170,ADM
4112727701,IT
4403318076,SALE
4403318076,BD
4403321030,HR
4403314091,MGMT
4403314091,MNFC
4363464337,IT
4403879705,LGL
4403879705,GENB
4403312089,RSCH
4329904755,PRJM
4329904755,STRA
4329904755,PRDM
4403301272,BD
4403301272,SALE
4403318079,ACCT
4403318079,FIN
4323622630,LGL
4280123500,OTHR
4280120775,OTHR
4403314096,OTHR
4403314096,IT
4403314096,MGMT
4403316067,SALE
4403316067,BD
4346668501,EDU
4346668501,TRNG
4403318088,OTHR
4403099972,DSGN
4403099972,ART
4403099972,IT
4403321110,BD
4403321110,SALE
4403322001,ENG
4403322001,IT
4403311099,OTHR
4280120815,OTHR
4403315239,EDU
4403315239,TRNG
4403308190,IT
4403321034,ADM
4391615555,OTHR
4365502356,MGMT
4365502356,MNFC
4336936522,SALE
4336936522,BD
4343529887,HR
4403323143,ENG
4403323143,IT
4280120777,OTHR
4362525951,SALE
4362525951,BD
4362525951,STRA
4403319124,ENG
4403319124,IT
4403311096,PRCH
4403311096,SUPL
4403301221,MGMT
4403301221,MNFC
4362595372,PRJM
4362595372,IT
4393705684,SALE
4393705684,BD
4280128022,ENG
4280128022,IT
4280120816,OTHR
4280125316,RSCH
4280125316,ANLS
4280125316,IT
4403323180,DSGN
4403323180,ART
4403323180,IT
4280120776,OTHR
4404000096,MRKT
4027736130,STRA
4027736130,ANLS
4027736130,CNSL
4403315305,OTHR
4403315305,IT
4403315305,MGMT
4280124384,OTHR
4280122504,OTHR
4403310319,ADM
4280122494,OTHR
4364450549,OTHR
4280128006,OTHR
4280122491,OTHR
4365284297,MGMT
4365284297,CUST
4310334951,IT
4280122502,OTHR
4403314264,QA
4363908029,MGMT
4363908029,MNFC
4404006002,HR
4332399948,MRKT
4332399948,SALE
4403892233,SALE
4403892233,BD
4404000129,SALE
4404000129,BD
4371514209,MGMT
4371514209,MNFC
4404003032,SALE
4404003032,BD
4403315331,EDU
4403315331,TRNG
4403312298,SALE
4403312298,BD
4371564532,SALE
4371564532,BD
4403311333,ENG
4403311333,IT
4365476036,DSGN
4365476036,ART
4365476036,IT
4403884491,MRKT
4403884491,PR
4403884491,WRT
4403895269,OTHR
4403301458,DSGN
4403301458,ART
4403301458,IT
4403306391,ACCT
4403306391,FIN
4355295580,FIN
4355295580,SALE
4365455764,ADM
4332751710,SALE
4332751710,BD
4332751710,CUST
4401283120,IT
4365473394,IT
4301115540,ENG
4333075123,MGMT
4333075123,MNFC
4343414390,QA
4343522402,HR
4302092930,ENG
4302092930,IT
4280123503,OTHR
4365473288,OTHR
4354169909,SALE
4354169909,BD
4292874552,ENG
4292874552,IT
4382393575,FIN
4382393575,SALE
4382680540,MGMT
4382680540,MNFC
4279201768,FIN
4279201768,SALE
4403320359,FIN
4403320359,ANLS
4403302513,IT
4323360129,ACCT
4323360129,FIN
4355523507,MGMT
4355523507,MNFC
4404004177,PROD
4404004177,QA
4404004177,STRA
4333163273,OTHR
4365282342,PRJM
4365282342,IT
4403899344,MGMT
4403899344,IT
4403315445,SALE
4403315445,BD
4403304542,SALE
4403304542,BD
4403314242,ACCT
4403314242,FIN
4365270043,DSGN
4365270043,ART
4365270043,IT
4404001274,ENG
4404001274,CNSL
4404001274,IT
4403303489,ADM
4403303489,BD
4403303489,PRDM
4403319394,CUST
4304886547,ENG
4304886547,IT
4403303490,SALE
4403303490,BD
4403883781,EDU
4403883781,TRNG
4384217378,IT
4365466368,OTHR
4332787968,EDU
4332787968,TRNG
4404004214,OTHR
4404004214,IT
4404004214,MGMT
4385302557,RSCH
4385302557,ANLS
4385302557,IT
4403322390,DSGN
4403322390,ART
4403322390,IT
4403896424,RSCH
4403896424,WRT
4403889505,RSCH
4403889505,WRT
4403302579,MRKT
4403302579,SALE
4403896435,RSCH
4403896435,WRT
4403302543,BD
4403302543,SALE
4404001273,ART
4404001273,IT
4404001273,CNSL
4403896476,MGMT
4403896476,MNFC
4403324210,MGMT
4403324210,MNFC
4403892471,WRT
4403304564,ADM
4404000416,WRT
4382642174,MGMT
4382642174,MNFC
4403321447,ACCT
4403321447,FIN
4403887648,MRKT
4403887648,SALE
4392096909,MGMT
4392096909,MNFC
4403305610,MGMT
4403305610,MNFC
4365471431,QA
4401273583,MGMT
4401273583,MNFC
4403314571,HR
4403314571,ACCT
4403314571,FIN
4372789591,SALE
4372789591,BD
4371883758,SALE
4371883758,BD
4394156717,SALE
4394156717,BD
4403897609,TRNG
4373297602,PRDM
4373297602,MRKT
4403309630,HR
4404006427,ART
4403892486,ACCT
4403892486,FIN
4401277681,HCPR
4404000715,ENG
4401263724,HCPR
4404004669,SALE
4404004669,BD
4401275662,HCPR
4404007247,SALE
4404007247,BD
4403894880,ENG
4401277679,HCPR
4403896881,ENG
4401279691,HCPR
4401263725,HCPR
4404004668,SALE
4404004668,BD
4404002766,ENG
4403313708,SALE
4403313708,BD
4403301857,ENG
4403301857,IT
4404012025,ENG
4404011105,ENG
4403899959,PRJM
4403899959,IT
4404011184,ENG
4401271841,DSGN
4401271841,ART
4401271841,IT
4404005863,TRNG
4404017050,ENG
4404017050,IT
4404009172,ENG
4404016060,ENG
4404002889,ENG
4403320702,FIN
4403320702,SALE
4404021018,ENG
4403311765,MRKT
4403311765,PR
4403311765,WRT
4403314741,MRKT
4403314741,SALE
4403308758,ENG
4403308758,IT
4403321699,FIN
4403321699,SALE
4403310784,OTHR
4403307771,SALE
4403307771,BD
4403312729,ENG
4403312729,IT
4403308807,PRCH
4403308807,SUPL
4403303819,SALE
4403303819,BD
4403323665,HR
4403311763,MGMT
4403311763,MNFC
4403313749,ENG
4403313749,IT
4403315790,HR
4403307773,RSCH
4403307773,ANLS
4403307773,IT
4403306783,SALE
4403306783,BD
4403314742,RSCH
4403314742,ANLS
4403314742,IT
4403308802,SALE
4403308802,BD
4403311717,SALE
4403311717,BD
4403323668,SALE
4403323668,BD
4403313748,MGMT
4403313748,MNFC
4403321635,SALE
4403321635,BD
4403323667,MRKT
4403323667,PR
4403323667,WRT
4403322710,ENG
4403322710,IT
4403316690,BD
4403316690,SALE
4403323669,OTHR
4403304876,MGMT
4403304876,MNFC
4403313750,OTHR
4403309761,MGMT
4403309761,MNFC
4403315795,IT
4403316694,ACCT
4403316694,FIN
4403321705,ENG
4403321705,IT
4403315794,SALE
4403315794,BD
4403312735,PRJM
4403312735,IT
4403322712,ACCT
4403322712,FIN
4403324464,EDU
4403324464,TRNG
4403321702,OTHR
4403308808,FIN
4403308808,SALE
4403316692,MGMT
4403316692,MNFC
4403301922,HR
4403316691,QA
4403306788,ENG
4403306788,IT
4403306786,SALE
4403306786,BD
4403301920,OTHR
4403320705,SALE
4403320705,BD
4403318750,IT
4403305823,OTHR
4403321701,RSCH
4403321701,ANLS
4403321701,IT
4403322709,OTHR
4403310785,MGMT
4403310785,MNFC
4403312737,SALE
4403312737,BD
4403302867,MGMT
4403302867,MNFC
4403313752,SALE
4403313752,BD
4403303821,QA
4403301924,FIN
4403301924,SALE
4403320706,MGMT
4403320706,MNFC
4403309765,ACCT
4403309765,FIN
4403307779,OTHR
4403307777,RSCH
4403307777,ANLS
4403307777,IT
4403301931,SALE
4403301931,BD
4403318755,SALE
4403318755,BD
4403317710,SALE
4403317710,BD
4403302866,ADM
4403318753,MGMT
4403318753,MNFC
4403308816,OTHR
4403309770,OTHR
4403308815,MGMT
4403308815,MNFC
4403311770,DSGN
4403311770,ART
4403311770,IT
4403301928,MGMT
4403301928,MNFC
4403311771,PRJM
4403311771,STRA
4403311771,BD
4403311761,MGMT
4403311761,MNFC
4403311772,ENG
4403311772,IT
4403304880,RSCH
4403304880,ANLS
4403304880,IT
4403321707,ENG
4403321707,IT
4403303839,OTHR
4404011251,BD
4404011251,SALE
4403322803,OTHR
4403323680,OTHR
4401265805,OTHR
4403306971,HCPR
4403316897,SALE
4403316897,IT
4403307986,OTHR
4403307986,IT
4403307986,MGMT
4404017207,MRKT
4404017207,ART
4404017207,PR
4403308995,OTHR
4403331335,ADM
4403332308,ACCT
4403332308,FIN
4404018218,OTHR
4403348000,EDU
4403348000,TRNG
4404020210,OTHR
4401267919,BD
4401267919,SALE
4403344264,HR
4403341288,EDU
4403341288,TRNG
4403342287,MNFC
4403342287,PROD
4403322716,SALE
4403322716,BD
4403336339,ENG
4404003984,DSGN
4404003984,ART
4404003984,IT
4403336360,MNFC
4403318760,PRCH
4403318760,SUPL
4403333382,SALE
4403333382,BD
4403345298,ENG
4403345298,IT
4401272913,ENG
4401272913,IT
4403332421,ACCT
4403332421,FIN
4404008629,CUST
4403348109,LGL
4403325562,ENG
4403325562,IT
4401282901,HR
4403336305,ADM
4403307784,IT
4401277971,MRKT
4401277971,SALE
4403340401,ENG
4403325590,PRCH
4403325590,SUPL
4403341391,BD
4403341391,SALE
4404025225,MRKT
4404025225,SALE
4403348130,HR
4403338400,MRKT
4403338400,PR
4403338400,WRT
4401282903,FIN
4401282903,ACCT
4401282903,GENB
4403343350,EDU
4403343350,TRNG
4403328508,ENG
4403328508,IT
4403344374,SALE
4403344374,BD
4403334440,SALE
4403334440,MRKT
4403334440,ANLS
4401707711,SALE
4401707711,BD
4401286029,HR
4401286029,PRJM
4401286029,STRA
4403328427,ACCT
4403328427,FIN
4402350104,BD
4402350104,SALE
4403340423,HR
4403313755,EDU
4403313755,TRNG
4403336437,SALE
4403348143,MGMT
4403348143,MNFC
4373681330,EDU
4373681330,TRNG
4403332482,EDU
4403332482,TRNG
4403326549,SALE
4403326549,BD
4403332492,PRJM
4403332492,SUPL
4403332492,PROD
4404011661,SALE
4404011661,BD
4403343341,ACCT
4403343341,FIN
4403338381,HR
4403338381,LGL
4403338381,ADM
4404019433,MGMT
4403335449,PRDM
4403335449,MRKT
4403327546,CUST
4403327546,ADM
4404017466,SALE
4404017466,BD
4403338438,MRKT
4403338438,SALE
4403346366,ACCT
4403346366,FIN
4403345407,MGMT
4403345407,MNFC
4403336451,MRKT
4403336451,PR
4403336451,WRT
4403339450,MRKT
4403339450,SALE
4403334479,PRDM
4403334479,MRKT
4403334435,BD
4403334435,SALE
4403340451,ENG
4403340451,IT
4403339456,MRKT
4403339456,SALE
4397217730,MGMT
4397217730,MNFC
4223309534,ADM
4403342447,HR
4403330520,DSGN
4403330520,ART
4403330520,IT
4403330510,SALE
4403330510,MGMT
4403330510,FIN
4404026302,SALE
4404026302,BD
4401290026,SALE
4401290026,MRKT
4401290026,ADM
4403338451,MRKT
4403338451,SALE
4403329514,MRKT
4403329514,SALE
4403343432,PRCH
4403343432,SUPL
4399109919,BD
4399109919,SALE
4403345428,DSGN
4403345428,ART
4403345428,IT
4404024389,SALE
4404024389,HCPR
4403333506,ACCT
4403333506,FIN
4403333503,MRKT
4403333503,PR
4403333503,WRT
4403345426,ACCT
4403345426,FIN
4403333499,SALE
4403333499,BD
3506214686,HR
4403329545,MGMT
4403329545,MNFC
4403325650,ACCT
4403325650,FIN
4403333480,ENG
4403333480,IT
4403334506,LGL
4403334506,OTHR
4401275981,MRKT
4401275981,HR
4403330521,ACCT
4403330521,FIN
4403342473,SUPL
4403345438,QA
4403336497,SALE
4403336497,BD
4403346411,IT
4401869003,EDU
4401869003,TRNG
4403340505,FIN
4403340505,SALE
4403339495,SALE
4403339495,BD
4403335520,ACCT
4403335520,FIN
4403330541,OTHR
4403329534,ENG
4403329534,IT
4403340509,SALE
4403340509,BD
4403347399,MRKT
4403347399,SALE
4403348205,ENG
4403348205,IT
4403347402,BD
4403347402,SALE
4404016531,BD
4404016531,MNFC
4404016531,SALE
4403344440,FIN
4403344440,SALE
4403343444,MGMT
4403343444,MNFC
4403326638,SALE
4403326638,BD
4403346405,EDU
4403346405,TRNG
4403337540,FIN
4403337540,ANLS
4403337540,RSCH
4401292065,MRKT
4401292065,SALE
4403347401,ACCT
4403347401,FIN
4403334528,MGMT
4403334528,MNFC
4403326639,MRKT
4403326639,PR
4403326639,WRT
4403335560,GENB
4389537777,MGMT
4389537777,BD
4403344457,ENG
4403344457,IT
4404013595,BD
4403338512,RSCH
4403338512,ANLS
4403338512,IT
4403348238,MGMT
4403348238,MNFC
4403328576,MRKT
4403328576,SALE
4403334553,FIN
4403334553,SALE
4403332579,MRKT
4403332579,SALE
4403332577,ENG
4403332577,IT
4403330580,ENG
4403330580,IT
4401292144,ENG
4403333553,SALE
4403333553,BD
4404029294,FIN
4404016544,ENG
4404016544,QA
4403348260,SALE
4403348260,BD
4403342518,SALE
4403342518,MRKT
4403342518,BD
4403330601,MRKT
4403330601,SALE
4403332594,SALE
4403332594,BD
4404007889,DSGN
4404007889,ART
4404007889,IT
4403348290,BD
4403348290,SALE
4403331660,PRJM
4403331660,IT
4403335598,IT
4403339518,PRCH
4403339518,SUPL
4403332627,MRKT
4403332627,PR
4403332627,WRT
4403342529,MRKT
4403342529,PR
4403342529,WRT
4403335594,ART
4403335594,MRKT
4403347433,IT
4403329619,FIN
4403329619,SALE
4403326644,ENG
4403326644,IT
4403332631,IT
4403337631,SALE
4403337631,BD
4321241172,PRDM
4321241172,MRKT
4403326708,EDU
4403326708,TRNG
4403338559,MGMT
4403338559,MNFC
4403326705,FIN
4403326705,ACCT
4403338564,MGMT
4403338564,BD
4403338563,HR
4403337642,ENG
4403337642,IT
